post_uri;post_url;post_cid;text;createdAt_post;indexedAt_post;embed;likeCount;repostCount;replyCount;did;handle;displayName;followersCount;followsCount;postsCount;createdAt_profile;indexedAt_profile;viewer_muted;viewer_following;viewer_blockedBy;labels;collectedAt
at://did:plc:k2qphz4i7ioibek2iaqmdwwi/app.bsky.feed.post/3lrzmaq5p4c2y;https://bsky.app/profile/bikesnbukes.bsky.social/post/3lrzmaq5p4c2y;bafyreigxsbtjbs2vtrhquhbw6hmwddrfevw4tmxuj6f2ek2lxyou6hqpdm;@garius.bsky.social amidst all the somewhat breathless talk on Bluesky about a great civil war series, a question.   How the hell do you fit the Irish Confederacy, the Covenanter fun, 1641 in Ulster and, well, drogheda and Cromwell getting his arse handed to him at Kinsale into all that?;2025-06-20T08:21:43.547Z;2025-06-20T08:21:44.436Z;{};2;0;2;did:plc:k2qphz4i7ioibek2iaqmdwwi;bikesnbukes.bsky.social;Oisín Murphy-Lawless;0;0;0;2023-09-22T07:11:27.873Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:42r4xhhyx6zlaiwkns6ewi6o/app.bsky.feed.post/3lrzm6s5a6k23;https://bsky.app/profile/confuseddude.bsky.social/post/3lrzm6s5a6k23;bafyreighyube7t3tycyjej5qps3gh6rrbdxlpgb4pqaz4qghkbf7erxgqm;Bluesky hates me :'(;2025-06-20T08:20:38.523Z;2025-06-20T08:20:40.136Z;{};0;0;0;did:plc:42r4xhhyx6zlaiwkns6ewi6o;confuseddude.bsky.social;Ben Potter;0;0;0;2025-03-18T09:43:06.145Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:ge2nt3lyu72ixnk4izrdila2/app.bsky.feed.post/3lrzm6hx4n22b;https://bsky.app/profile/nararajun.bsky.social/post/3lrzm6hx4n22b;bafyreibxoca52zm7ndmf7nzpmcb3mcddo25icr22tssllnbaucafubbwwq;Debería seguir a más gente porque mi tl de Bluesky dura dos segundos (o estoy mal acostumbrado a Twitter que sigo a muchísima gente);2025-06-20T08:20:27.836Z;2025-06-20T08:20:28.939Z;{};0;0;1;did:plc:ge2nt3lyu72ixnk4izrdila2;nararajun.bsky.social;ClawsRW - Jun;0;0;0;2023-10-20T21:52:01.807Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:2xt5ep2nydfsdeffaug3t5vi/app.bsky.feed.post/3lrzm4hrqms2s;https://bsky.app/profile/aioli.bsky.social/post/3lrzm4hrqms2s;bafyreifws7kpzbwo4e22hjoa7j5l6mzktk4reyub3qkfyw46fcwygjntei;new bluesky intro! #promosky 🦋💙🪩  aioli • 25 • she/her • germany  🌿 cozy gaming 🌱 nintendo 🌷 disney dreamlight valley / ddlv 🌻 animal crossing / acnl / acnh 🌳 stardew valley / sdv 🪻 the sims 🌼 pokémon 🌵 photography 🪴 nature 🌸 books ☘️ metal 🍃 horror  🌴 art;2025-06-20T08:19:20.551Z;2025-06-20T08:19:21.136Z;{};5;0;0;did:plc:2xt5ep2nydfsdeffaug3t5vi;aioli.bsky.social;.*･｡ﾟaioli | ddlv + acnh 🌙;0;0;0;2023-10-24T07:18:02.294Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:taffbqavqjojp7ywfvldf65s/app.bsky.feed.post/3lrzm3wrfok2e;https://bsky.app/profile/fivestagesofgris.bsky.social/post/3lrzm3wrfok2e;bafyreib3gd7hi2apjx6kl4hwl3outbmgq7vembjz4jmpe6prqaqbbqn2wi;Sorry, idk if it's a joke or BlueSky did something, what do you mean? 😅;2025-06-20T08:19:02.714Z;2025-06-20T08:19:05.541Z;{};0;0;1;did:plc:taffbqavqjojp7ywfvldf65s;fivestagesofgris.bsky.social;𝔽𝕚𝕧𝕖 𝕊𝕥𝕒𝕘𝕖𝕤 𝕠𝕗 𝔾ℝ𝕀𝕊;0;0;0;2023-10-26T12:00:14.822Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:tzngua7r6fperepa5op64pku/app.bsky.feed.post/3lrzm3wnct22d;https://bsky.app/profile/anothercinna.bsky.social/post/3lrzm3wnct22d;bafyreibrnvgx45nmxolesazrkv5hqos3adjzu4i7mtv2jymy72ac3nfyc4;"See also #BBC & most #government. I mean even Deputy Dawg Vance is on here now; where are the good guys on #Bluesky?";2025-06-20T08:19:02.580Z;2025-06-20T08:19:05.541Z;"""record=Main(cid='bafyreidhghgzjj2xa53xgw3jvigpf2eg7n64x4srzpqbyke5kgjfqtb7hy', uri='at://did:plc:jjbsxatjvw35joagnd6ythxg/app.bsky.feed.post/3lrzlfuk7u227', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""";0;0;0;did:plc:tzngua7r6fperepa5op64pku;anothercinna.bsky.social;Another Cinna;0;0;0;2023-08-28T10:06:00.307Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:zkwdfqvbslk3tqbg3gkbapjf/app.bsky.feed.post/3lrzm3vi7d225;https://bsky.app/profile/midnightmaeve.puppygirls.online/post/3lrzm3vi7d225;bafyreia4klzd5xh4elzu5yf4senn3mgolh4zrbvwc6cdyxrjpb34wxbl6u;see you in less than 4 hours when i need to wake up o7  nini Bluesky;2025-06-20T08:19:01.365Z;2025-06-20T08:19:01.637Z;{};0;0;0;did:plc:zkwdfqvbslk3tqbg3gkbapjf;midnightmaeve.puppygirls.online;The Midnight Menagerie ΘΔ ~ 🏳️‍⚧️🏳️‍🌈;0;0;0;2023-08-31T02:10:13.631Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:ofc5obrrqhc2eo3vhqi2xngc/app.bsky.feed.post/3lrzm2ffovk2u;https://bsky.app/profile/lloydnonsense.bsky.social/post/3lrzm2ffovk2u;bafyreicjuejtvflyt5s6bfeor23vo6qzblqyay6njnclihvwuiojbuxoyu;Might be related to something that I experienced. I found out that Bluesky can auto spawn links to things that don’t exist.  I think, if you have a word with a period and then type out another word without a space between it and the period, Bluesky will automatically think it’s a website link.;2025-06-20T08:18:10.950Z;2025-06-20T08:18:11.935Z;{};0;0;0;did:plc:ofc5obrrqhc2eo3vhqi2xngc;lloydnonsense.bsky.social;El's World of Nonsense;0;0;0;2023-10-15T20:15:25.692Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:32bej6vntvbtzd34yqogxk3v/app.bsky.feed.post/3lrzlzql6rk2d;https://bsky.app/profile/heptaglemious.bsky.social/post/3lrzlzql6rk2d;bafyreic4pbh5ndq3h5j7k4npt7hvutv4kqv46s5dbfw6my7xit7zcksvkq;@theguardian.com I am a subscriber. I clicked a link in Bluesky, was forced to sign in, and gave up after the 7th Captcha. Does a motorcycle include the rider? Who knows. Do better.;2025-06-20T08:17:49.110Z;2025-06-20T08:17:49.739Z;{};0;0;0;did:plc:32bej6vntvbtzd34yqogxk3v;heptaglemious.bsky.social;Heptaglemious 🇺🇦 Slava Ukraini!;0;0;0;2023-09-08T21:25:30.636Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:yxd4yeh3naauiupifai2tev5/app.bsky.feed.post/3lrzlzlp5mc2c;https://bsky.app/profile/minavirtua.bsky.social/post/3lrzlzlp5mc2c;bafyreibrnyqdo5jxi2nzrnusteed2zdlekruisskrrspshdmotmkjyo4py;Everyone when she eventually crawls back to Bluesky because she got harassed out of Elonville and needs her little sympathy hugbox;2025-06-20T08:17:43.158Z;2025-06-20T08:17:48.764Z;"""images=[Image(alt='A meme of people at a party staring at the camera in disgust while holding red cups', image=BlobRef(mime_type='image/jpeg', size=382192, ref=IpldLink(link='bafkreib36zumqhn7zyjsdhpnneeydulqlam4zutunm7zgal7olw2oldwfy'), py_type='blob'), aspect_ratio=AspectRatio(height=1030, width=1786, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";4;0;1;did:plc:yxd4yeh3naauiupifai2tev5;minavirtua.bsky.social;Mina Virtua 💾🐻 (Digi Desktop Buddy VStreamer);0;0;0;2024-02-14T04:59:07.345Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:acbbyfrmp5vnmjspyyvy36gl/app.bsky.feed.post/3lrzlyorz4k2r;https://bsky.app/profile/mrkoot1.bsky.social/post/3lrzlyorz4k2r;bafyreicaacxngirmtrlabz7h6btd3dkf42b4oo44d4xq4jtusayimectee;( #NSFW ) Came across this “booty ass meme” here in Bluesky, found it on Twitter, too, and decided to do my own rendition of it. Hope y’all enjoy!;2025-06-20T08:17:13.668Z;2025-06-20T08:17:16.939Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=749880, ref=IpldLink(link='bafkreigilxnrpineztzji7t6uty4f4mlrtoig6enuh42jymuhhdz7yqbma'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1389, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;1;did:plc:acbbyfrmp5vnmjspyyvy36gl;mrkoot1.bsky.social;MrKoot;0;0;0;2023-09-20T12:16:15.772Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:z4cu5b6shqjn4bydnrirxmhe/app.bsky.feed.post/3lrzlynw5jc27;https://bsky.app/profile/berlineditorgal.bsky.social/post/3lrzlynw5jc27;bafyreigysurel7svsrphzmx7mcwoipwk4fc3u2c2awslc5m3nbmxhdiyai;I am E. Mader… 🙂 It’s so “BerlinEditorGal” wasn’t the name you used.   FYI: The mouse text I submitted earlier by M. McIntosh is by someone else who isn’t on Bluesky.;2025-06-20T08:17:12.769Z;2025-06-20T08:17:12.537Z;{};1;0;1;did:plc:z4cu5b6shqjn4bydnrirxmhe;berlineditorgal.bsky.social;Berlin Editor Gal (she/her);0;0;0;2023-09-20T19:54:29.708Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:gu2qs4ubajeooej3zegnjbon/app.bsky.feed.post/3lrzlykwjx22n;https://bsky.app/profile/yenni3.bsky.social/post/3lrzlykwjx22n;bafyreigmqca367zz3wjpuqogy5u4szv5pxfkajvbrnqjdarxuocs6buay4;***his 🫠 pls let me edit posts Bluesky 🙏;2025-06-20T08:17:09.636Z;2025-06-20T08:17:10.936Z;{};0;0;0;did:plc:gu2qs4ubajeooej3zegnjbon;yenni3.bsky.social;🖤✨Yennie🌻🌹;0;0;0;2025-01-21T01:32:48.247Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:3qn54re5lzxnsi2zdb7ieuer/app.bsky.feed.post/3lrzlyb6y7s2n;https://bsky.app/profile/silverliningunited.bsky.social/post/3lrzlyb6y7s2n;bafyreica4ckiyv4p5dnrlzcg266lzuobejgn4hh4ffso4xpzwnjde5vl7a;This isn’t my usual kind of post, I stick to politics. But I’m seeing something on here that’s a real problem. I get why people are repulsed by diaper/fetish posts on Bluesky. It’s self-indulgent shock posting. And the ones defending it? Most don’t care about progress, just being seen.;2025-06-20T08:16:59.427Z;2025-06-20T08:16:59.935Z;{};3;0;2;did:plc:3qn54re5lzxnsi2zdb7ieuer;silverliningunited.bsky.social;SILVER LINING UNITED;0;0;0;2025-03-03T21:00:37.346Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:kcuzlggf4uygbj5uzwsdhoh5/app.bsky.feed.post/3lrzlwyt7ck2c;https://bsky.app/profile/lunar-puppy.bsky.social/post/3lrzlwyt7ck2c;bafyreia76cnspaurfjeh7qab5pqxcelq6soow5j3mehfh72j3gsjx6fiv4;good morning bluesky!! (⁠◍⁠•⁠ᴗ⁠•⁠◍⁠)⁠❤;2025-06-20T08:16:17.098Z;2025-06-20T08:16:16.237Z;{};0;0;0;did:plc:kcuzlggf4uygbj5uzwsdhoh5;lunar-puppy.bsky.social;Moon 🌙 🔞;0;0;0;2025-06-17T19:15:12.739Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:7m5n5q3rt666rzvmk5fwjdr6/app.bsky.feed.post/3lrzlwhmxv22g;https://bsky.app/profile/manikineko.nl/post/3lrzlwhmxv22g;bafyreifg5lhdhj26lijyh5j6vvtp3fmwhsamxxb43subspwyglipuxarha;Seems the clown spamming my X found the BlueSky fortunately this platform has a option for trolls Enjoy this sunset picture of yesterday's walk;2025-06-20T08:15:59.043Z;2025-06-20T08:16:05.940Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=867914, ref=IpldLink(link='bafkreifmjdyw6aulkxuz22wbxnlzl7li7dvtjcbve76gmkrzotl6fbakay'), py_type='blob'), aspect_ratio=AspectRatio(height=1500, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:7m5n5q3rt666rzvmk5fwjdr6;manikineko.nl;manikineko.nl;0;0;0;2023-12-25T15:30:05.585Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:i53e6y3liw2oaw4s6e6odw5m/app.bsky.feed.post/3lrzlucj4mh2l;https://bsky.app/profile/bluesky.awakari.com/post/3lrzlucj4mh2l;bafyreiffya6pp7d3xxti6gw6oqbuu5dplbl2wgftprjp3obyytyqsj6ome;The massive, automated ‘upgrade’ to the *lack of care* economy where BlueSky users can get to ignore 500 character posts that just…   Interest | Match | Feed;2025-06-20T08:14:46Z;2025-06-20T08:14:46.835Z;"""external=External(description='Origin', title='', uri='https://mastodon.social/@urlyman/114714690882374089', thumb=None, py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:i53e6y3liw2oaw4s6e6odw5m;bluesky.awakari.com;Awakari;0;0;0;2025-04-30T15:30:35.574Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:qnpfoofhs2wqvne4xhfza3qb/app.bsky.feed.post/3lrzltzgskc24;https://bsky.app/profile/isthatlily.bsky.social/post/3lrzltzgskc24;bafyreigneex2hvaowb25cxdprtolibgxgjcludmrx3ashcbkyne2qtxtfq;"I got this in my feed and I don't know what Bluesky was thinking. Like were they thinking ""Damn, this video's really get her. She'll LOVE this!""";2025-06-20T08:14:37.075Z;2025-06-20T08:14:38.437Z;{};0;0;0;did:plc:qnpfoofhs2wqvne4xhfza3qb;isthatlily.bsky.social;꙳✱ 3 Sided Melody ✱꙳;0;0;0;2024-10-26T22:54:21.908Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:q6t5a6ewnxqy5lsbr6vjmzmm/app.bsky.feed.post/3lrzltb6plk2n;https://bsky.app/profile/shitargochants.bsky.social/post/3lrzltb6plk2n;bafyreidkexsqugwgkgqb5uzngzhklk22lsez2cyjyetnu5c4kkt2hjumpy;Pretty certain there are free apps that will dual post your message onto Twitter, Bluesky, Facebook...  Not pasoti though. That place is for old men who  listen to the shipping forecast even though they never leave Lipson and don't change their pants (because they never leave Lipson);2025-06-20T08:14:11.647Z;2025-06-20T08:14:11.935Z;{};0;0;1;did:plc:q6t5a6ewnxqy5lsbr6vjmzmm;shitargochants.bsky.social;Shit Argyle Chants;0;0;0;2024-11-14T23:02:25.241Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:sztspwiyyv2tcby5kya3ldv5/app.bsky.feed.post/3lrzlt4cfmh2m;https://bsky.app/profile/maggiewaits.bsky.social/post/3lrzlt4cfmh2m;bafyreiefjxwquob7raa6ly3pnagl4vxihzd6il7hxmk6ihlwfk2rfmdbqu;Good Morning Bluesky, here comes summer.;2025-06-20T08:14:06.468Z;2025-06-20T08:14:07.140Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=741035, ref=IpldLink(link='bafkreifdv7m56hszjcnmf4ntwdawxbiny65fbvdqdx4sm2olkxdqpbbk5a'), py_type='blob'), aspect_ratio=AspectRatio(height=1100, width=1125, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:sztspwiyyv2tcby5kya3ldv5;maggiewaits.bsky.social;maggiewaits ;0;0;0;2023-06-27T19:13:14.986Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:e3anjmfk5q6iqz7y3kd34e5q/app.bsky.feed.post/3lrzlrcnd5f24;https://bsky.app/profile/kai026.bsky.social/post/3lrzlrcnd5f24;bafyreidd4iyxab4tylhfg6rgaf4cxmhue5kvkft4pgoybgbtzrm2qxotmy;Good night you beautiful bluesky peeps!!! Hope you had a beautiful Juneteenth! My heart goes out to you all!;2025-06-20T08:13:06.065Z;2025-06-20T08:13:06.834Z;{};0;0;0;did:plc:e3anjmfk5q6iqz7y3kd34e5q;kai026.bsky.social;Kai;0;0;0;2024-11-20T23:19:13.872Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:6zlfueqd6elzrdkzbztbbb25/app.bsky.feed.post/3lrzlr4vitc2z;https://bsky.app/profile/worldtravelerall7.bsky.social/post/3lrzlr4vitc2z;bafyreibmknzlbgmr4d46hyc5zxxi5c3ugg7a6rngjovwql3uvkyppyqigy;#𝐵𝑙𝑢𝑒𝑠𝑘𝑦 💙 #Pigeonsky  i finally came up for an idea for this exchange 😁  #Pigeons #Photography #Birdsky;2025-06-20T08:13:00.024Z;2025-06-20T08:13:03.741Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=476885, ref=IpldLink(link='bafkreihepcjvs6xbxtmrqxoe5jyxkzamwt4vts6shxx7mmkdx3uigijmoa'), py_type='blob'), aspect_ratio=AspectRatio(height=735, width=507, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:6zlfueqd6elzrdkzbztbbb25;worldtravelerall7.bsky.social;⊶ 𝕎𝕋⑦;0;0;0;2024-11-21T05:03:36.971Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:rs7ysjl4ny7ch4wyrzkigdlh/app.bsky.feed.post/3lrzlqwwapk2y;https://bsky.app/profile/thebuell.bsky.social/post/3lrzlqwwapk2y;bafyreibkiogc4havxipxzxmxip3yvbg7u2s2tgm5wsztz7unroytuvzq2u;Today's newsflash.  110k Bluesky peeps blocked JD Vance. 😆😆😆;2025-06-20T08:12:53.756Z;2025-06-20T08:12:58.040Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=390376, ref=IpldLink(link='bafkreieeje7ww7mdif2dybr4nc3y7douqxd4kmzsy7um6nevdm4vkbw4ru'), py_type='blob'), aspect_ratio=AspectRatio(height=712, width=1080, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:rs7ysjl4ny7ch4wyrzkigdlh;thebuell.bsky.social;the Buell 🐈‍⬛;0;0;0;2023-09-20T11:12:39.265Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:ft4sbhwjjs24tr7k2aedxt7d/app.bsky.feed.post/3lrzlpyn4yk27;https://bsky.app/profile/cryptogo.bsky.social/post/3lrzlpyn4yk27;bafyreifs3dfgnl7wbrliz5ithoo7cj6hgqyjv67swxsn5z5ah5moi5f7vq;#BlueSky #love #Global #money;2025-06-20T08:12:22.001Z;2025-06-20T08:12:26.438Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=606024, ref=IpldLink(link='bafkreibnmid4np6cv6rjurs4ut2sbxcqzurdxzbiv7mukecxacqk4r57im'), py_type='blob'), aspect_ratio=AspectRatio(height=900, width=1600, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:ft4sbhwjjs24tr7k2aedxt7d;cryptogo.bsky.social;CryptoQueen4u;0;0;0;2025-02-01T08:58:44.344Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:rpers53v7wuurw5u3djhg46a/app.bsky.feed.post/3lrzloysyw22j;https://bsky.app/profile/eepcrop.bsky.social/post/3lrzloysyw22j;bafyreidbgtbd7cm5b4jl3tlzhghhhfy2sg6bnz7v7jas24y5xlskbfceri;I forget I have a Bluesky so here be a post lol.  #VRChat #Wolfman;2025-06-20T08:11:48.640Z;2025-06-20T08:12:00.836Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=820005, ref=IpldLink(link='bafkreigc6epyoypovuy5fzgfgocb73bhsdwzewv2hjkqigdieaqxd6u2pu'), py_type='blob'), aspect_ratio=AspectRatio(height=995, width=1110, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='', image=BlobRef(mime_type='image/jpeg', size=902894, ref=IpldLink(link='bafkreih5upvmk2taymkfmiyhmmtkiyqrchbz5ky2othy6fdpblo4bvvytq'), py_type='blob'), aspect_ratio=AspectRatio(height=1080, width=1920, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:rpers53v7wuurw5u3djhg46a;eepcrop.bsky.social;EepCrop;0;0;0;2023-12-29T16:11:00.330Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:3r5fdtnknqxvidodfyhededt/app.bsky.feed.post/3lrzlowar3c2z;https://bsky.app/profile/mayibewell2day.bsky.social/post/3lrzlowar3c2z;bafyreiazyqnzulgw43mvafxv5t2zwrlppw6v567iphi7nee2qiitkwkvq4;Morning #Bluesky from #SunnySurrey 🌞. The corn is growing nicely. I've watered the garden veggies and having mulberry jelly on toast with my tea.  Enjoy your (very warm) day 😀.;2025-06-20T08:11:45.942Z;2025-06-20T08:11:55.836Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=955240, ref=IpldLink(link='bafkreicrnmgfrx35pewdacujjjqwkgvbqiv42xp4ano5g3nfeh7bq7j2cy'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=946, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:3r5fdtnknqxvidodfyhededt;mayibewell2day.bsky.social;MayIbeWell2day;0;0;0;2024-10-20T13:23:01.612Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:j3beqbvby35qabbqoqlru7ua/app.bsky.feed.post/3lrzlogrv5c2s;https://bsky.app/profile/holistichealing.bsky.social/post/3lrzlogrv5c2s;bafyreiduc2psotxsgqdd7htfetosb4ecqo224erdyphzdvp5ohbuwayfru;Friday Feeling. #Beachlife #Bluesky #Nature;2025-06-20T08:11:29.745Z;2025-06-20T08:11:33.736Z;"""video=BlobRef(mime_type='video/mp4', size=11890095, ref=IpldLink(link='bafkreih5lb4tov3szwq6p4kr5jxe7df54fnhf3isrdndzqkoiv57zy3xdm'), py_type='blob') alt=None aspect_ratio=AspectRatio(height=1080, width=1920, py_type='app.bsky.embed.defs#aspectRatio') captions=None py_type='app.bsky.embed.video'""";0;0;0;did:plc:j3beqbvby35qabbqoqlru7ua;holistichealing.bsky.social;;0;0;0;2024-11-20T19:39:26.602Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:uah6ihgq4av4asnqpf5kcpcs/app.bsky.feed.post/3lrzlngphgs25;https://bsky.app/profile/animasmith.bsky.social/post/3lrzlngphgs25;bafyreicam5hmrdzhlpasnyckr4wjxvyiwgswzzr5ofzmrjoq2gis4z2fma;I forgot to upload this to bluesky so happy your day Z <3  Thank you for healing my soul #ultraman;2025-06-20T08:10:56.099Z;2025-06-20T08:11:03.641Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=632699, ref=IpldLink(link='bafkreih4icc2dm3sidt45tfe2qlcjbycak4oijieftjh2gwqf2sxm5yvmm'), py_type='blob'), aspect_ratio=AspectRatio(height=1748, width=1240, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:uah6ihgq4av4asnqpf5kcpcs;animasmith.bsky.social;Animaスミス COMMISSION OPEN!!;0;0;0;2024-10-17T10:27:01.713Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:te4jidwdvvpqjo4jt3zjlysq/app.bsky.feed.post/3lrzlkzmc7s2v;https://bsky.app/profile/edstupple.bsky.social/post/3lrzlkzmc7s2v;bafyreif4pvb4ym2qje3anorlewxtusphkntfcwzi7c5bvzj2gb2x6pwbru;You are making things up. I said none of those things. Your idea of boosting the budget for October 7th by $100b being anything other than monstrous is intellectually and morally bankrupt. You admit to being in favour of funding terrorism. You are the most disgusting person I have met on bluesky;2025-06-20T08:09:35.267Z;2025-06-20T08:09:36.638Z;{};0;0;2;did:plc:te4jidwdvvpqjo4jt3zjlysq;edstupple.bsky.social;Ed St;0;0;0;2023-10-04T15:54:25.725Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:yriuyy4teexfzvuzqcgpnbua/app.bsky.feed.post/3lrzlkzfs7k25;https://bsky.app/profile/artmanguyforreal.bsky.social/post/3lrzlkzfs7k25;bafyreiguvnbhgbfiucdlbxa4ecgmgbts3erdn5a7usf27cuvl5ubbpw5t4;decided to make a proper PFP for Bluesky, and representing my pride for Pride Month yes, i am Bisexual and pretty proud of that fact;2025-06-20T08:09:34.998Z;2025-06-20T08:09:45.540Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=997699, ref=IpldLink(link='bafkreidtrb4nqcfhfdx25q5ulfkojv56oauh3e7j33do3k5aenodbhizdu'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1964, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:yriuyy4teexfzvuzqcgpnbua;artmanguyforreal.bsky.social;Art-man-guy (Daima)(Comms open);0;0;0;2024-10-18T05:51:00.506Z;;False;;False;[];2025-06-20T09:06:07.475199Z
at://did:plc:fktgei7erjoxp3i6m5nlpis3/app.bsky.feed.post/3lrzlkmiyas2u;https://bsky.app/profile/graham7576.bsky.social/post/3lrzlkmiyas2u;bafyreig6ztptl3x3athy744xgqwjpczbyfhzr7v4xlvpxc2ppfm2wc266m;From what i read this morning, Bluesky removed his account completely.;2025-06-20T08:09:21.528Z;2025-06-20T08:09:21.440Z;{};2;0;1;did:plc:fktgei7erjoxp3i6m5nlpis3;graham7576.bsky.social;Graham7576;0;0;0;2024-11-17T08:59:37.432Z;;False;;False;[];2025-06-20T09:06:07.475199Z
